ABS_TIME,Weekday,Month,Day,Year,Stop,Line,Current Time,ETA,CURRENT,PREDICTION
1412222400,4,10,2,2014,BUS563,5B,10:13:00 AM,10:39:00 AM,36780,38340
1412222400,4,10,2,2014,BUS117SW,5B,10:13:00 AM,10:40:00 AM,36780,38400
1412222400,4,10,2,2014,BUS117SW,5B,10:13:00 AM,11:06:00 AM,36780,39960
1412222400,4,10,2,2014,BUS426,17,10:13:00 AM,10:19:00 AM,36780,37140
1412222400,4,10,2,2014,BUS426,17,10:13:00 AM,10:31:00 AM,36780,37860
1412222400,4,10,2,2014,BUS426,17,10:13:00 AM,10:39:00 AM,36780,38340
1412222400,4,10,2,2014,BUS426,17,10:13:00 AM,10:51:00 AM,36780,39060
1412222400,4,10,2,2014,BUS426,17,10:13:00 AM,10:59:00 AM,36780,39540
1412222400,4,10,2,2014,BUS426,17,10:13:00 AM,11:11:00 AM,36780,40260
1412222400,4,10,2,2014,BUS115S,5B,10:13:00 AM,10:37:00 AM,36780,38220
1412222400,4,10,2,2014,BUS115S,5B,10:13:00 AM,11:04:00 AM,36780,39840
1412222400,4,10,2,2014,BUS631W,5B,10:13:30 AM,10:35:30 AM,36810,38130
1412222400,4,10,2,2014,BUS631W,5B,10:13:30 AM,11:02:30 AM,36810,39750
1412222400,4,10,2,2014,BUS118NW,5B,10:13:30 AM,10:40:30 AM,36810,38430
1412222400,4,10,2,2014,BUS118NW,5B,10:13:30 AM,11:06:30 AM,36810,39990
1412222400,4,10,2,2014,BUS347,17,10:13:30 AM,10:15:30 AM,36810,36930
1412222400,4,10,2,2014,BUS347,17,10:13:30 AM,10:27:30 AM,36810,37650
1412222400,4,10,2,2014,BUS347,17,10:13:30 AM,10:35:30 AM,36810,38130
1412222400,4,10,2,2014,BUS347,17,10:13:30 AM,10:47:30 AM,36810,38850
1412222400,4,10,2,2014,BUS190,17,10:13:30 AM,10:14:30 AM,36810,36870
1412222400,4,10,2,2014,BUS190,17,10:13:30 AM,10:22:30 AM,36810,37350
1412222400,4,10,2,2014,BUS944N,5B,10:13:30 AM,10:26:30 AM,36810,37590
1412222400,4,10,2,2014,BUS944N,5B,10:13:30 AM,10:52:30 AM,36810,39150
1412222400,4,10,2,2014,BUS944S,5B,10:13:30 AM,10:38:30 AM,36810,38310
1412222400,4,10,2,2014,BUS944S,5B,10:13:30 AM,11:04:30 AM,36810,39870
1412222400,4,10,2,2014,BUS114W,5B,10:13:30 AM,10:37:30 AM,36810,38250
1412222400,4,10,2,2014,BUS114W,5B,10:13:30 AM,11:03:30 AM,36810,39810
1412222400,4,10,2,2014,BUS945SW,5B,10:13:30 AM,10:38:30 AM,36810,38310
1412222400,4,10,2,2014,BUS945SW,5B,10:13:30 AM,11:04:30 AM,36810,39870
1412222400,4,10,2,2014,BUS113NW,5B,10:13:30 AM,10:36:30 AM,36810,38190
1412222400,4,10,2,2014,BUS113NW,5B,10:13:30 AM,11:02:30 AM,36810,39750
1412222400,4,10,2,2014,BUS563,5B,10:13:30 AM,10:39:30 AM,36810,38370
1412222400,4,10,2,2014,BUS117SW,5B,10:13:30 AM,10:39:30 AM,36810,38370
1412222400,4,10,2,2014,BUS117SW,5B,10:13:30 AM,11:06:30 AM,36810,39990
1412222400,4,10,2,2014,BUS426,17,10:13:30 AM,10:19:30 AM,36810,37170
1412222400,4,10,2,2014,BUS426,17,10:13:30 AM,10:31:30 AM,36810,37890
1412222400,4,10,2,2014,BUS426,17,10:13:30 AM,10:39:30 AM,36810,38370
1412222400,4,10,2,2014,BUS426,17,10:13:30 AM,10:51:30 AM,36810,39090
1412222400,4,10,2,2014,BUS426,17,10:13:30 AM,10:59:30 AM,36810,39570
1412222400,4,10,2,2014,BUS426,17,10:13:30 AM,11:11:30 AM,36810,40290
1412222400,4,10,2,2014,BUS115S,5B,10:13:30 AM,10:37:30 AM,36810,38250
1412222400,4,10,2,2014,BUS115S,5B,10:13:30 AM,11:03:30 AM,36810,39810
1412222400,4,10,2,2014,BUS631W,5B,10:14:00 AM,10:36:00 AM,36840,38160
1412222400,4,10,2,2014,BUS631W,5B,10:14:00 AM,11:02:00 AM,36840,39720
1412222400,4,10,2,2014,BUS118NW,5B,10:14:00 AM,10:41:00 AM,36840,38460
1412222400,4,10,2,2014,BUS118NW,5B,10:14:00 AM,11:07:00 AM,36840,40020
1412222400,4,10,2,2014,BUS347,17,10:14:00 AM,10:16:00 AM,36840,36960
1412222400,4,10,2,2014,BUS347,17,10:14:00 AM,10:28:00 AM,36840,37680
1412222400,4,10,2,2014,BUS347,17,10:14:00 AM,10:36:00 AM,36840,38160
1412222400,4,10,2,2014,BUS347,17,10:14:00 AM,10:48:00 AM,36840,38880
1412222400,4,10,2,2014,BUS190,17,10:14:00 AM,10:15:00 AM,36840,36900
1412222400,4,10,2,2014,BUS190,17,10:14:00 AM,10:22:00 AM,36840,37320
1412222400,4,10,2,2014,BUS190,17,10:14:00 AM,10:35:00 AM,36840,38100
1412222400,4,10,2,2014,BUS944N,5B,10:14:00 AM,10:27:00 AM,36840,37620
1412222400,4,10,2,2014,BUS944N,5B,10:14:00 AM,10:52:00 AM,36840,39120
1412222400,4,10,2,2014,BUS944S,5B,10:14:00 AM,10:39:00 AM,36840,38340
1412222400,4,10,2,2014,BUS944S,5B,10:14:00 AM,11:05:00 AM,36840,39900
1412222400,4,10,2,2014,BUS114W,5B,10:14:00 AM,10:38:00 AM,36840,38280
1412222400,4,10,2,2014,BUS114W,5B,10:14:00 AM,11:03:00 AM,36840,39780
1412222400,4,10,2,2014,BUS945SW,5B,10:14:00 AM,10:39:00 AM,36840,38340
1412222400,4,10,2,2014,BUS945SW,5B,10:14:00 AM,11:05:00 AM,36840,39900
1412222400,4,10,2,2014,BUS113NW,5B,10:14:00 AM,10:37:00 AM,36840,38220
1412222400,4,10,2,2014,BUS113NW,5B,10:14:00 AM,11:03:00 AM,36840,39780
1412222400,4,10,2,2014,BUS563,5B,10:14:00 AM,10:39:00 AM,36840,38340
1412222400,4,10,2,2014,BUS117SW,5B,10:14:00 AM,10:40:00 AM,36840,38400
1412222400,4,10,2,2014,BUS117SW,5B,10:14:00 AM,11:06:00 AM,36840,39960
1412222400,4,10,2,2014,BUS426,17,10:14:00 AM,10:19:00 AM,36840,37140
1412222400,4,10,2,2014,BUS426,17,10:14:00 AM,10:31:00 AM,36840,37860
1412222400,4,10,2,2014,BUS426,17,10:14:00 AM,10:39:00 AM,36840,38340
1412222400,4,10,2,2014,BUS426,17,10:14:00 AM,10:51:00 AM,36840,39060
1412222400,4,10,2,2014,BUS426,17,10:14:00 AM,10:59:00 AM,36840,39540
1412222400,4,10,2,2014,BUS426,17,10:14:00 AM,11:11:00 AM,36840,40260
1412222400,4,10,2,2014,BUS115S,5B,10:14:00 AM,10:38:00 AM,36840,38280
1412222400,4,10,2,2014,BUS115S,5B,10:14:00 AM,11:04:00 AM,36840,39840
1412222400,4,10,2,2014,BUS631W,5B,10:14:30 AM,10:36:30 AM,36870,38190
1412222400,4,10,2,2014,BUS631W,5B,10:14:30 AM,11:02:30 AM,36870,39750
1412222400,4,10,2,2014,BUS118NW,5B,10:14:30 AM,10:41:30 AM,36870,38490
1412222400,4,10,2,2014,BUS118NW,5B,10:14:30 AM,11:06:30 AM,36870,39990
1412222400,4,10,2,2014,BUS347,17,10:14:30 AM,10:15:30 AM,36870,36930
1412222400,4,10,2,2014,BUS347,17,10:14:30 AM,10:27:30 AM,36870,37650
1412222400,4,10,2,2014,BUS347,17,10:14:30 AM,10:35:30 AM,36870,38130
1412222400,4,10,2,2014,BUS347,17,10:14:30 AM,10:47:30 AM,36870,38850
1412222400,4,10,2,2014,BUS190,17,10:14:30 AM,10:14:30 AM,36870,36870
1412222400,4,10,2,2014,BUS190,17,10:14:30 AM,10:22:30 AM,36870,37350
1412222400,4,10,2,2014,BUS190,17,10:14:30 AM,10:34:30 AM,36870,38070
1412222400,4,10,2,2014,BUS944N,5B,10:14:30 AM,10:27:30 AM,36870,37650
1412222400,4,10,2,2014,BUS944N,5B,10:14:30 AM,10:52:30 AM,36870,39150
1412222400,4,10,2,2014,BUS944S,5B,10:14:30 AM,10:39:30 AM,36870,38370
1412222400,4,10,2,2014,BUS944S,5B,10:14:30 AM,11:04:30 AM,36870,39870
1412222400,4,10,2,2014,BUS114W,5B,10:14:30 AM,10:38:30 AM,36870,38310
1412222400,4,10,2,2014,BUS114W,5B,10:14:30 AM,11:03:30 AM,36870,39810
1412222400,4,10,2,2014,BUS945SW,5B,10:14:30 AM,10:39:30 AM,36870,38370
1412222400,4,10,2,2014,BUS945SW,5B,10:14:30 AM,11:04:30 AM,36870,39870
1412222400,4,10,2,2014,BUS113NW,5B,10:14:30 AM,10:37:30 AM,36870,38250
1412222400,4,10,2,2014,BUS113NW,5B,10:14:30 AM,11:02:30 AM,36870,39750
1412222400,4,10,2,2014,BUS563,5B,10:14:30 AM,10:39:30 AM,36870,38370
1412222400,4,10,2,2014,BUS117SW,5B,10:14:30 AM,10:41:30 AM,36870,38490
1412222400,4,10,2,2014,BUS117SW,5B,10:14:30 AM,11:06:30 AM,36870,39990
1412222400,4,10,2,2014,BUS426,17,10:14:30 AM,10:19:30 AM,36870,37170
1412222400,4,10,2,2014,BUS426,17,10:14:30 AM,10:31:30 AM,36870,37890
1412222400,4,10,2,2014,BUS426,17,10:14:30 AM,10:39:30 AM,36870,38370
1412222400,4,10,2,2014,BUS426,17,10:14:30 AM,10:51:30 AM,36870,39090
1412222400,4,10,2,2014,BUS426,17,10:14:30 AM,10:59:30 AM,36870,39570
1412222400,4,10,2,2014,BUS426,17,10:14:30 AM,11:11:30 AM,36870,40290
1412222400,4,10,2,2014,BUS115S,5B,10:14:30 AM,10:38:30 AM,36870,38310
1412222400,4,10,2,2014,BUS115S,5B,10:14:30 AM,11:03:30 AM,36870,39810
1412222400,4,10,2,2014,BUS631W,5B,10:15:00 AM,10:37:00 AM,36900,38220
1412222400,4,10,2,2014,BUS631W,5B,10:15:00 AM,11:02:00 AM,36900,39720
1412222400,4,10,2,2014,BUS118NW,5B,10:15:00 AM,10:42:00 AM,36900,38520
1412222400,4,10,2,2014,BUS118NW,5B,10:15:00 AM,11:07:00 AM,36900,40020
1412222400,4,10,2,2014,BUS347,17,10:15:00 AM,10:16:00 AM,36900,36960
1412222400,4,10,2,2014,BUS347,17,10:15:00 AM,10:29:00 AM,36900,37740
1412222400,4,10,2,2014,BUS347,17,10:15:00 AM,10:36:00 AM,36900,38160
1412222400,4,10,2,2014,BUS347,17,10:15:00 AM,10:49:00 AM,36900,38940
1412222400,4,10,2,2014,BUS190,17,10:15:00 AM,10:15:00 AM,36900,36900
1412222400,4,10,2,2014,BUS190,17,10:15:00 AM,10:23:00 AM,36900,37380
1412222400,4,10,2,2014,BUS190,17,10:15:00 AM,10:35:00 AM,36900,38100
1412222400,4,10,2,2014,BUS944N,5B,10:15:00 AM,10:27:00 AM,36900,37620
1412222400,4,10,2,2014,BUS944N,5B,10:15:00 AM,10:53:00 AM,36900,39180
1412222400,4,10,2,2014,BUS944S,5B,10:15:00 AM,10:40:00 AM,36900,38400
1412222400,4,10,2,2014,BUS944S,5B,10:15:00 AM,11:05:00 AM,36900,39900
1412222400,4,10,2,2014,BUS114W,5B,10:15:00 AM,10:38:00 AM,36900,38280
1412222400,4,10,2,2014,BUS114W,5B,10:15:00 AM,11:03:00 AM,36900,39780
1412222400,4,10,2,2014,BUS945SW,5B,10:15:00 AM,10:40:00 AM,36900,38400
1412222400,4,10,2,2014,BUS945SW,5B,10:15:00 AM,11:05:00 AM,36900,39900
1412222400,4,10,2,2014,BUS113NW,5B,10:15:00 AM,10:38:00 AM,36900,38280
1412222400,4,10,2,2014,BUS113NW,5B,10:15:00 AM,11:03:00 AM,36900,39780
1412222400,4,10,2,2014,BUS563,5B,10:15:00 AM,10:39:00 AM,36900,38340
1412222400,4,10,2,2014,BUS117SW,5B,10:15:00 AM,10:41:00 AM,36900,38460
1412222400,4,10,2,2014,BUS117SW,5B,10:15:00 AM,11:06:00 AM,36900,39960
1412222400,4,10,2,2014,BUS426,17,10:15:00 AM,10:19:00 AM,36900,37140
1412222400,4,10,2,2014,BUS426,17,10:15:00 AM,10:32:00 AM,36900,37920
1412222400,4,10,2,2014,BUS426,17,10:15:00 AM,10:39:00 AM,36900,38340
1412222400,4,10,2,2014,BUS426,17,10:15:00 AM,10:52:00 AM,36900,39120
1412222400,4,10,2,2014,BUS426,17,10:15:00 AM,10:59:00 AM,36900,39540
1412222400,4,10,2,2014,BUS426,17,10:15:00 AM,11:12:00 AM,36900,40320
1412222400,4,10,2,2014,BUS115S,5B,10:15:00 AM,10:39:00 AM,36900,38340
1412222400,4,10,2,2014,BUS115S,5B,10:15:00 AM,11:04:00 AM,36900,39840
1412222400,4,10,2,2014,BUS631W,5B,10:15:30 AM,10:37:30 AM,36930,38250
1412222400,4,10,2,2014,BUS631W,5B,10:15:30 AM,11:02:30 AM,36930,39750
1412222400,4,10,2,2014,BUS118NW,5B,10:15:30 AM,10:41:30 AM,36930,38490
1412222400,4,10,2,2014,BUS118NW,5B,10:15:30 AM,11:06:30 AM,36930,39990
1412222400,4,10,2,2014,BUS347,17,10:15:30 AM,10:15:30 AM,36930,36930
1412222400,4,10,2,2014,BUS347,17,10:15:30 AM,10:28:30 AM,36930,37710
1412222400,4,10,2,2014,BUS347,17,10:15:30 AM,10:35:30 AM,36930,38130
1412222400,4,10,2,2014,BUS347,17,10:15:30 AM,10:48:30 AM,36930,38910
1412222400,4,10,2,2014,BUS190,17,10:15:30 AM,10:22:30 AM,36930,37350
1412222400,4,10,2,2014,BUS190,17,10:15:30 AM,10:35:30 AM,36930,38130
1412222400,4,10,2,2014,BUS944N,5B,10:15:30 AM,10:27:30 AM,36930,37650
1412222400,4,10,2,2014,BUS944N,5B,10:15:30 AM,10:52:30 AM,36930,39150
1412222400,4,10,2,2014,BUS944S,5B,10:15:30 AM,10:39:30 AM,36930,38370
1412222400,4,10,2,2014,BUS944S,5B,10:15:30 AM,11:04:30 AM,36930,39870
1412222400,4,10,2,2014,BUS114W,5B,10:15:30 AM,10:38:30 AM,36930,38310
1412222400,4,10,2,2014,BUS114W,5B,10:15:30 AM,11:03:30 AM,36930,39810
1412222400,4,10,2,2014,BUS945SW,5B,10:15:30 AM,10:39:30 AM,36930,38370
1412222400,4,10,2,2014,BUS945SW,5B,10:15:30 AM,11:04:30 AM,36930,39870
1412222400,4,10,2,2014,BUS113NW,5B,10:15:30 AM,10:37:30 AM,36930,38250
1412222400,4,10,2,2014,BUS113NW,5B,10:15:30 AM,11:02:30 AM,36930,39750
1412222400,4,10,2,2014,BUS563,5B,10:15:30 AM,10:39:30 AM,36930,38370
1412222400,4,10,2,2014,BUS117SW,5B,10:15:30 AM,10:41:30 AM,36930,38490
1412222400,4,10,2,2014,BUS117SW,5B,10:15:30 AM,11:06:30 AM,36930,39990
1412222400,4,10,2,2014,BUS426,17,10:15:30 AM,10:19:30 AM,36930,37170
1412222400,4,10,2,2014,BUS426,17,10:15:30 AM,10:32:30 AM,36930,37950
1412222400,4,10,2,2014,BUS426,17,10:15:30 AM,10:39:30 AM,36930,38370
1412222400,4,10,2,2014,BUS426,17,10:15:30 AM,10:52:30 AM,36930,39150
1412222400,4,10,2,2014,BUS426,17,10:15:30 AM,10:59:30 AM,36930,39570
1412222400,4,10,2,2014,BUS426,17,10:15:30 AM,11:12:30 AM,36930,40350
1412222400,4,10,2,2014,BUS115S,5B,10:15:30 AM,10:38:30 AM,36930,38310
1412222400,4,10,2,2014,BUS115S,5B,10:15:30 AM,11:03:30 AM,36930,39810
1412222400,4,10,2,2014,BUS631W,5B,10:16:00 AM,10:37:00 AM,36960,38220
1412222400,4,10,2,2014,BUS631W,5B,10:16:00 AM,11:02:00 AM,36960,39720
1412222400,4,10,2,2014,BUS118NW,5B,10:16:00 AM,10:42:00 AM,36960,38520
1412222400,4,10,2,2014,BUS118NW,5B,10:16:00 AM,11:07:00 AM,36960,40020
1412222400,4,10,2,2014,BUS347,17,10:16:00 AM,10:29:00 AM,36960,37740
1412222400,4,10,2,2014,BUS347,17,10:16:00 AM,10:36:00 AM,36960,38160
1412222400,4,10,2,2014,BUS347,17,10:16:00 AM,10:49:00 AM,36960,38940
1412222400,4,10,2,2014,BUS347,17,10:16:00 AM,10:56:00 AM,36960,39360
1412222400,4,10,2,2014,BUS190,17,10:16:00 AM,10:22:00 AM,36960,37320
1412222400,4,10,2,2014,BUS190,17,10:16:00 AM,10:35:00 AM,36960,38100
1412222400,4,10,2,2014,BUS944N,5B,10:16:00 AM,10:27:00 AM,36960,37620
1412222400,4,10,2,2014,BUS944N,5B,10:16:00 AM,10:52:00 AM,36960,39120
1412222400,4,10,2,2014,BUS944S,5B,10:16:00 AM,10:39:00 AM,36960,38340
1412222400,4,10,2,2014,BUS944S,5B,10:16:00 AM,11:05:00 AM,36960,39900
1412222400,4,10,2,2014,BUS114W,5B,10:16:00 AM,10:38:00 AM,36960,38280
1412222400,4,10,2,2014,BUS114W,5B,10:16:00 AM,11:03:00 AM,36960,39780
1412222400,4,10,2,2014,BUS945SW,5B,10:16:00 AM,10:40:00 AM,36960,38400
1412222400,4,10,2,2014,BUS945SW,5B,10:16:00 AM,11:05:00 AM,36960,39900
1412222400,4,10,2,2014,BUS113NW,5B,10:16:00 AM,10:38:00 AM,36960,38280
1412222400,4,10,2,2014,BUS113NW,5B,10:16:00 AM,11:03:00 AM,36960,39780
1412222400,4,10,2,2014,BUS563,5B,10:16:00 AM,10:39:00 AM,36960,38340
1412222400,4,10,2,2014,BUS117SW,5B,10:16:00 AM,10:41:00 AM,36960,38460
1412222400,4,10,2,2014,BUS117SW,5B,10:16:00 AM,11:06:00 AM,36960,39960
1412222400,4,10,2,2014,BUS426,17,10:16:00 AM,10:19:00 AM,36960,37140
1412222400,4,10,2,2014,BUS426,17,10:16:00 AM,10:32:00 AM,36960,37920
1412222400,4,10,2,2014,BUS426,17,10:16:00 AM,10:39:00 AM,36960,38340
1412222400,4,10,2,2014,BUS426,17,10:16:00 AM,10:52:00 AM,36960,39120
1412222400,4,10,2,2014,BUS426,17,10:16:00 AM,10:59:00 AM,36960,39540
1412222400,4,10,2,2014,BUS426,17,10:16:00 AM,11:12:00 AM,36960,40320
1412222400,4,10,2,2014,BUS115S,5B,10:16:00 AM,10:38:00 AM,36960,38280
1412222400,4,10,2,2014,BUS115S,5B,10:16:00 AM,11:04:00 AM,36960,39840
1412222400,4,10,2,2014,BUS631W,5B,10:16:30 AM,10:36:30 AM,36990,38190
1412222400,4,10,2,2014,BUS631W,5B,10:16:30 AM,11:02:30 AM,36990,39750
1412222400,4,10,2,2014,BUS118NW,5B,10:16:30 AM,10:41:30 AM,36990,38490
1412222400,4,10,2,2014,BUS118NW,5B,10:16:30 AM,11:06:30 AM,36990,39990
1412222400,4,10,2,2014,BUS347,17,10:16:30 AM,10:28:30 AM,36990,37710
1412222400,4,10,2,2014,BUS347,17,10:16:30 AM,10:35:30 AM,36990,38130
1412222400,4,10,2,2014,BUS347,17,10:16:30 AM,10:48:30 AM,36990,38910
1412222400,4,10,2,2014,BUS347,17,10:16:30 AM,10:55:30 AM,36990,39330
1412222400,4,10,2,2014,BUS190,17,10:16:30 AM,10:22:30 AM,36990,37350
1412222400,4,10,2,2014,BUS190,17,10:16:30 AM,10:35:30 AM,36990,38130
1412222400,4,10,2,2014,BUS944N,5B,10:16:30 AM,10:26:30 AM,36990,37590
1412222400,4,10,2,2014,BUS944N,5B,10:16:30 AM,10:52:30 AM,36990,39150
1412222400,4,10,2,2014,BUS944S,5B,10:16:30 AM,10:38:30 AM,36990,38310
1412222400,4,10,2,2014,BUS944S,5B,10:16:30 AM,11:04:30 AM,36990,39870
1412222400,4,10,2,2014,BUS114W,5B,10:16:30 AM,10:37:30 AM,36990,38250
1412222400,4,10,2,2014,BUS114W,5B,10:16:30 AM,11:03:30 AM,36990,39810
1412222400,4,10,2,2014,BUS945SW,5B,10:16:30 AM,10:39:30 AM,36990,38370
1412222400,4,10,2,2014,BUS945SW,5B,10:16:30 AM,11:04:30 AM,36990,39870
1412222400,4,10,2,2014,BUS113NW,5B,10:16:30 AM,10:37:30 AM,36990,38250
1412222400,4,10,2,2014,BUS113NW,5B,10:16:30 AM,11:02:30 AM,36990,39750
1412222400,4,10,2,2014,BUS563,5B,10:16:30 AM,10:39:30 AM,36990,38370
1412222400,4,10,2,2014,BUS117SW,5B,10:16:30 AM,10:40:30 AM,36990,38430
1412222400,4,10,2,2014,BUS117SW,5B,10:16:30 AM,11:06:30 AM,36990,39990
1412222400,4,10,2,2014,BUS426,17,10:16:30 AM,10:19:30 AM,36990,37170
1412222400,4,10,2,2014,BUS426,17,10:16:30 AM,10:32:30 AM,36990,37950
1412222400,4,10,2,2014,BUS426,17,10:16:30 AM,10:39:30 AM,36990,38370
1412222400,4,10,2,2014,BUS426,17,10:16:30 AM,10:52:30 AM,36990,39150
1412222400,4,10,2,2014,BUS426,17,10:16:30 AM,10:59:30 AM,36990,39570
1412222400,4,10,2,2014,BUS426,17,10:16:30 AM,11:12:30 AM,36990,40350
1412222400,4,10,2,2014,BUS115S,5B,10:16:30 AM,10:37:30 AM,36990,38250
1412222400,4,10,2,2014,BUS115S,5B,10:16:30 AM,11:03:30 AM,36990,39810
1412222400,4,10,2,2014,BUS631W,5B,10:17:00 AM,10:36:00 AM,37020,38160
1412222400,4,10,2,2014,BUS631W,5B,10:17:00 AM,11:02:00 AM,37020,39720
1412222400,4,10,2,2014,BUS118NW,5B,10:17:00 AM,10:41:00 AM,37020,38460
1412222400,4,10,2,2014,BUS118NW,5B,10:17:00 AM,11:07:00 AM,37020,40020
1412222400,4,10,2,2014,BUS347,17,10:17:00 AM,10:29:00 AM,37020,37740
1412222400,4,10,2,2014,BUS347,17,10:17:00 AM,10:36:00 AM,37020,38160
1412222400,4,10,2,2014,BUS347,17,10:17:00 AM,10:49:00 AM,37020,38940
1412222400,4,10,2,2014,BUS347,17,10:17:00 AM,10:56:00 AM,37020,39360
1412222400,4,10,2,2014,BUS190,17,10:17:00 AM,10:23:00 AM,37020,37380
1412222400,4,10,2,2014,BUS190,17,10:17:00 AM,10:36:00 AM,37020,38160
1412222400,4,10,2,2014,BUS944N,5B,10:17:00 AM,10:27:00 AM,37020,37620
1412222400,4,10,2,2014,BUS944N,5B,10:17:00 AM,10:53:00 AM,37020,39180
1412222400,4,10,2,2014,BUS944S,5B,10:17:00 AM,10:39:00 AM,37020,38340
1412222400,4,10,2,2014,BUS944S,5B,10:17:00 AM,11:05:00 AM,37020,39900
1412222400,4,10,2,2014,BUS114W,5B,10:17:00 AM,10:37:00 AM,37020,38220
1412222400,4,10,2,2014,BUS114W,5B,10:17:00 AM,11:03:00 AM,37020,39780
1412222400,4,10,2,2014,BUS945SW,5B,10:17:00 AM,10:39:00 AM,37020,38340
1412222400,4,10,2,2014,BUS945SW,5B,10:17:00 AM,11:05:00 AM,37020,39900
1412222400,4,10,2,2014,BUS113NW,5B,10:17:00 AM,10:37:00 AM,37020,38220
1412222400,4,10,2,2014,BUS113NW,5B,10:17:00 AM,11:03:00 AM,37020,39780
1412222400,4,10,2,2014,BUS563,5B,10:17:00 AM,10:39:00 AM,37020,38340
1412222400,4,10,2,2014,BUS117SW,5B,10:17:00 AM,10:40:00 AM,37020,38400
1412222400,4,10,2,2014,BUS117SW,5B,10:17:00 AM,11:06:00 AM,37020,39960
1412222400,4,10,2,2014,BUS426,17,10:17:00 AM,10:19:00 AM,37020,37140
1412222400,4,10,2,2014,BUS426,17,10:17:00 AM,10:33:00 AM,37020,37980
1412222400,4,10,2,2014,BUS426,17,10:17:00 AM,10:39:00 AM,37020,38340
1412222400,4,10,2,2014,BUS426,17,10:17:00 AM,10:53:00 AM,37020,39180
1412222400,4,10,2,2014,BUS426,17,10:17:00 AM,10:59:00 AM,37020,39540
1412222400,4,10,2,2014,BUS426,17,10:17:00 AM,11:13:00 AM,37020,40380
1412222400,4,10,2,2014,BUS115S,5B,10:17:00 AM,10:38:00 AM,37020,38280
1412222400,4,10,2,2014,BUS115S,5B,10:17:00 AM,11:04:00 AM,37020,39840
1412222400,4,10,2,2014,BUS631W,5B,10:17:30 AM,10:36:30 AM,37050,38190
1412222400,4,10,2,2014,BUS631W,5B,10:17:30 AM,11:02:30 AM,37050,39750
1412222400,4,10,2,2014,BUS118NW,5B,10:17:30 AM,10:40:30 AM,37050,38430
1412222400,4,10,2,2014,BUS118NW,5B,10:17:30 AM,11:06:30 AM,37050,39990
1412222400,4,10,2,2014,BUS347,17,10:17:30 AM,10:28:30 AM,37050,37710
1412222400,4,10,2,2014,BUS347,17,10:17:30 AM,10:35:30 AM,37050,38130
1412222400,4,10,2,2014,BUS347,17,10:17:30 AM,10:48:30 AM,37050,38910
1412222400,4,10,2,2014,BUS347,17,10:17:30 AM,10:55:30 AM,37050,39330
1412222400,4,10,2,2014,BUS190,17,10:17:30 AM,10:22:30 AM,37050,37350
1412222400,4,10,2,2014,BUS190,17,10:17:30 AM,10:35:30 AM,37050,38130
1412222400,4,10,2,2014,BUS944N,5B,10:17:30 AM,10:26:30 AM,37050,37590
1412222400,4,10,2,2014,BUS944N,5B,10:17:30 AM,10:52:30 AM,37050,39150
1412222400,4,10,2,2014,BUS944S,5B,10:17:30 AM,10:38:30 AM,37050,38310
1412222400,4,10,2,2014,BUS944S,5B,10:17:30 AM,11:04:30 AM,37050,39870
1412222400,4,10,2,2014,BUS114W,5B,10:17:30 AM,10:37:30 AM,37050,38250
1412222400,4,10,2,2014,BUS114W,5B,10:17:30 AM,11:03:30 AM,37050,39810
1412222400,4,10,2,2014,BUS945SW,5B,10:17:30 AM,10:38:30 AM,37050,38310
1412222400,4,10,2,2014,BUS945SW,5B,10:17:30 AM,11:04:30 AM,37050,39870
1412222400,4,10,2,2014,BUS113NW,5B,10:17:30 AM,10:36:30 AM,37050,38190
1412222400,4,10,2,2014,BUS113NW,5B,10:17:30 AM,11:02:30 AM,37050,39750
1412222400,4,10,2,2014,BUS563,5B,10:17:30 AM,10:39:30 AM,37050,38370
1412222400,4,10,2,2014,BUS117SW,5B,10:17:30 AM,10:40:30 AM,37050,38430
1412222400,4,10,2,2014,BUS117SW,5B,10:17:30 AM,11:06:30 AM,37050,39990
1412222400,4,10,2,2014,BUS426,17,10:17:30 AM,10:19:30 AM,37050,37170
1412222400,4,10,2,2014,BUS426,17,10:17:30 AM,10:32:30 AM,37050,37950
1412222400,4,10,2,2014,BUS426,17,10:17:30 AM,10:39:30 AM,37050,38370
1412222400,4,10,2,2014,BUS426,17,10:17:30 AM,10:52:30 AM,37050,39150
1412222400,4,10,2,2014,BUS426,17,10:17:30 AM,10:59:30 AM,37050,39570
1412222400,4,10,2,2014,BUS426,17,10:17:30 AM,11:12:30 AM,37050,40350
1412222400,4,10,2,2014,BUS115S,5B,10:17:30 AM,10:37:30 AM,37050,38250
1412222400,4,10,2,2014,BUS115S,5B,10:17:30 AM,11:03:30 AM,37050,39810
1412222400,4,10,2,2014,BUS631W,5B,10:18:00 AM,10:36:00 AM,37080,38160
1412222400,4,10,2,2014,BUS631W,5B,10:18:00 AM,11:02:00 AM,37080,39720
1412222400,4,10,2,2014,BUS118NW,5B,10:18:00 AM,10:41:00 AM,37080,38460
1412222400,4,10,2,2014,BUS118NW,5B,10:18:00 AM,11:07:00 AM,37080,40020
1412222400,4,10,2,2014,BUS347,17,10:18:00 AM,10:30:00 AM,37080,37800
1412222400,4,10,2,2014,BUS347,17,10:18:00 AM,10:50:00 AM,37080,39000
1412222400,4,10,2,2014,BUS347,17,10:18:00 AM,11:10:00 AM,37080,40200
